run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_loss_epoch,metrics.test_f1_macro,metrics.val_accuracy,metrics.train_loss_step,metrics.test_accuracy,num_params,metrics.epoch,metrics.lr-Adam,metrics.val_loss,metrics.train_accuracy,metrics.train_time_s,params.tokenizer,params.optimizer_params/lr,n_heads_label_attn,params.agg,params.scheduler_params/factor,params.vocab_size,params.n_train,params.optimizer_params/weight_decay,params.n_head,params.optimizer,params.scheduler_interval,train_fraction,emb_dim,params.n_test,params.lr,params.scheduler_params/mode,params.n_val,params.epochs,params.scheduler_params/patience,n_layers,params.dataset,params.batch_size,params.scheduler,params.n_classes,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.source.type,min_val_loss,architecture
dbc43581721a46ae929e2554cc36bc4c,8,FINISHED,mlflow-artifacts:/8/dbc43581721a46ae929e2554cc36bc4c/artifacts,2026-05-29 02:49:59.623000+00:00,2026-05-29 03:58:44.490000+00:00,0.8146249055862427,0.601,0.6011999845504761,0.7872864007949829,0.6052,4396545.0,22.0,1e-05,0.9130428433418274,0.6522461771965027,3938.8,wordpiece,1e-05,4,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,1e-05,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,bedecked-snake-80,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9053325057029724,Label Attention
be0f0fce22874e4a9df33ce88a6bb029,8,FINISHED,mlflow-artifacts:/8/be0f0fce22874e4a9df33ce88a6bb029/artifacts,2026-05-29 00:56:35.505000+00:00,2026-05-29 02:49:25.191000+00:00,0.8218937516212463,0.6102,0.6051999926567078,0.8498790264129639,0.6148,4134149.0,39.0,1e-05,0.8953112363815308,0.6443333625793457,6569.0,wordpiece,1e-05,None,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,1e-05,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,charming-roo-868,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.8837264776229858,Transformer (L=2)
4765ce36e6c84d71bb866d2cf434650f,8,FINISHED,mlflow-artifacts:/8/4765ce36e6c84d71bb866d2cf434650f/artifacts,2026-05-28 23:39:06.141000+00:00,2026-05-29 00:55:54.845000+00:00,0.8744263052940369,0.5939,0.6025999784469604,0.8690718412399292,0.5952,3347717.0,39.0,1e-05,0.9051932692527771,0.6216461658477783,4456.1,wordpiece,1e-05,None,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,1e-05,min,5000,40,2,1,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,valuable-grouse-900,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9051932692527771,Transformer (L=1)
fe42e39895d241d6b327ef6e649ea5c5,8,FINISHED,mlflow-artifacts:/8/fe42e39895d241d6b327ef6e649ea5c5/artifacts,2026-05-28 22:59:48.035000+00:00,2026-05-28 23:37:50.554000+00:00,1.059635043144226,0.5415,0.555400013923645,1.0580313205718994,0.5462,2561285.0,39.0,1e-05,1.0538690090179443,0.5499795079231262,2265.2,wordpiece,1e-05,None,mean,0.5,10000,195000,0.0001,None,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,1e-05,min,5000,40,2,0,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,agreeable-hound-282,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,1.0538690090179443,FastText
0e75840733164f5a9b75101b637b6787,8,FINISHED,mlflow-artifacts:/8/0e75840733164f5a9b75101b637b6787/artifacts,2026-05-28 22:28:16.438000+00:00,2026-05-28 22:59:14.896000+00:00,0.8442680835723877,0.5708,0.5960000157356262,0.8620190620422363,0.576,4396545.0,18.0,1e-05,0.9338308572769165,0.6419076919555664,1682.3,wordpiece,1e-05,4,mean,0.5,10000,97500,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,0.5,256,5000,1e-05,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,adorable-asp-566,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9321473836898804,Label Attention
83d7597d716d423f8f68ea9e89f269fe,8,FINISHED,mlflow-artifacts:/8/83d7597d716d423f8f68ea9e89f269fe/artifacts,2026-05-28 22:06:34.445000+00:00,2026-05-28 22:33:37.650000+00:00,0.6208247542381287,0.6141,0.5860000252723694,0.5576833486557007,0.6194,4396545.0,8.0,0.0001,1.0521447658538818,0.7348204851150513,1512.4,wordpiece,0.0001,4,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.0001,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,delicate-crab-174,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.8807048797607422,Label Attention
1d46e010773943e09cc4325be35cdef7,8,FINISHED,mlflow-artifacts:/8/1d46e010773943e09cc4325be35cdef7/artifacts,2026-05-28 21:34:05.057000+00:00,2026-05-28 22:05:55.480000+00:00,0.6762702465057373,0.6122,0.6001999974250793,0.7035545110702515,0.6104,4134149.0,10.0,0.0001,0.9850019812583923,0.7129692435264587,1801.8,wordpiece,0.0001,None,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.0001,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,bold-goat-292,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.8816575407981873,Transformer (L=2)
2c8f857b62214078a22a525bf25a4f62,8,FINISHED,mlflow-artifacts:/8/2c8f857b62214078a22a525bf25a4f62/artifacts,2026-05-28 21:28:30.828000+00:00,2026-05-28 22:27:52.302000+00:00,0.8493725061416626,0.5922,0.6096000075340271,0.8155559301376343,0.5942,4134149.0,39.0,1e-05,0.9125280976295471,0.632184624671936,3377.2,wordpiece,1e-05,None,mean,0.5,10000,97500,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,0.5,256,5000,1e-05,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,burly-sponge-878,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9105896353721619,Transformer (L=2)
e8954d494bf1405991dd6bddc8d2f2c5,8,FINISHED,mlflow-artifacts:/8/e8954d494bf1405991dd6bddc8d2f2c5/artifacts,2026-05-28 21:10:48.943000+00:00,2026-05-28 21:57:58.578000+00:00,0.6425999402999878,0.6149,0.6065999865531921,0.6774397492408752,0.6176,4396545.0,12.0,0.001,0.9627628922462463,0.7272051572799683,2269.0,wordpiece,0.001,4,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.001,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,loud-shark-363,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.8681064248085022,Label Attention
01cfbdf6b2fa4249b5867929ad9ec44d,8,FINISHED,mlflow-artifacts:/8/01cfbdf6b2fa4249b5867929ad9ec44d/artifacts,2026-05-28 21:04:09.068000+00:00,2026-05-28 21:33:25.104000+00:00,0.7282009720802307,0.6056,0.6033999919891357,0.7774274945259094,0.607,3347717.0,14.0,0.0001,0.9530823230743408,0.6883179545402527,1645.8,wordpiece,0.0001,None,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.0001,min,5000,40,2,1,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,smiling-rat-560,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.8905714750289917,Transformer (L=1)
5faab5a1143a4d86adc8eeca8a6e04e4,8,FINISHED,mlflow-artifacts:/8/5faab5a1143a4d86adc8eeca8a6e04e4/artifacts,2026-05-28 20:47:29.555000+00:00,2026-05-28 21:28:03.947000+00:00,0.908647894859314,0.5685,0.6015999913215637,0.9812383055686951,0.5742,3347717.0,39.0,1e-05,0.9409964680671692,0.6084923148155212,2316.6,wordpiece,1e-05,None,mean,0.5,10000,97500,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,0.5,256,5000,1e-05,min,5000,40,2,1,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,enthused-turtle-706,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9409964680671692,Transformer (L=1)
24af844515c64a74b84d0a261e31d7ff,8,FINISHED,mlflow-artifacts:/8/24af844515c64a74b84d0a261e31d7ff/artifacts,2026-05-28 20:40:55.774000+00:00,2026-05-28 21:03:28.764000+00:00,0.8538472652435303,0.5903,0.5914000272750854,0.8544884324073792,0.5938,2561285.0,19.0,0.0001,0.9517675638198853,0.6436307430267334,1337.4,wordpiece,0.0001,None,mean,0.5,10000,195000,0.0001,None,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.0001,min,5000,40,2,0,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,treasured-stoat-742,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9342779517173767,FastText
fa9bcabfc8fa4ed291ba1eee7072e078,8,FINISHED,mlflow-artifacts:/8/fa9bcabfc8fa4ed291ba1eee7072e078/artifacts,2026-05-28 20:35:33.847000+00:00,2026-05-28 21:10:05.791000+00:00,0.7274840474128723,0.6153,0.6129999756813049,0.8001996278762817,0.6218,4134149.0,9.0,0.001,0.8991616368293762,0.6861743330955505,1691.6,wordpiece,0.001,None,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.001,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,popular-stoat-26,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.858304500579834,Transformer (L=2)
84fd6a0f68e2439b95a9dd12df22bbac,8,FINISHED,mlflow-artifacts:/8/84fd6a0f68e2439b95a9dd12df22bbac/artifacts,2026-05-28 20:26:52.880000+00:00,2026-05-28 20:47:05.505000+00:00,1.1393744945526123,0.51,0.5266000032424927,1.187365174293518,0.5162,2561285.0,39.0,1e-05,1.140211582183838,0.5206871628761292,1197.5,wordpiece,1e-05,None,mean,0.5,10000,97500,0.0001,None,<class 'torch.optim.adam.Adam'>,epoch,0.5,256,5000,1e-05,min,5000,40,2,0,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,unruly-goose-124,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,1.140211582183838,FastText
139ebd34ba26499bb63325f124b4cc3c,8,FINISHED,mlflow-artifacts:/8/139ebd34ba26499bb63325f124b4cc3c/artifacts,2026-05-28 20:25:00.547000+00:00,2026-05-28 20:40:15.300000+00:00,0.6052075028419495,0.601,0.5902000069618225,0.6168474555015564,0.6032,4396545.0,8.0,0.0001,1.1249829530715942,0.7441641092300415,817.0,wordpiece,0.0001,4,mean,0.5,10000,97500,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,0.5,256,5000,0.0001,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,silent-skunk-629,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.903622567653656,Label Attention
2c3e9ff596f545eba29f781a1405cc5e,8,FINISHED,mlflow-artifacts:/8/2c3e9ff596f545eba29f781a1405cc5e/artifacts,2026-05-28 20:12:51.336000+00:00,2026-05-28 20:34:53.205000+00:00,0.7074729800224304,0.6024,0.6129999756813049,0.8103131651878357,0.6068,3347717.0,9.0,0.001,0.9299778342247009,0.6957281827926636,1130.6,wordpiece,0.001,None,mean,0.5,10000,195000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.001,min,5000,40,2,1,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,agreeable-sloth-906,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.8822706341743469,Transformer (L=1)
bfd82c6534074efe90788de279e7a474,8,FINISHED,mlflow-artifacts:/8/bfd82c6534074efe90788de279e7a474/artifacts,2026-05-28 20:11:59.432000+00:00,2026-05-28 20:26:29.642000+00:00,0.8577909469604492,0.5577,0.5640000104904175,0.8294371962547302,0.562,4396545.0,18.0,1e-05,1.0276967287063599,0.638076901435852,705.0,wordpiece,1e-05,4,mean,0.5,10000,39000,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,0.2,256,5000,1e-05,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,adorable-shoat-476,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,1.016798496246338,Label Attention
9c4e8359ac21440ab835c393760efe0e,8,FINISHED,mlflow-artifacts:/8/9c4e8359ac21440ab835c393760efe0e/artifacts,2026-05-28 20:07:38.254000+00:00,2026-05-28 20:24:32.126000+00:00,0.7068356275558472,0.5963,0.5932000279426575,0.6988253593444824,0.6002,4134149.0,10.0,0.0001,0.979539155960083,0.6999794840812683,917.7,wordpiece,0.0001,None,mean,0.5,10000,97500,0.0001,4,<class 'torch.optim.adam.Adam'>,epoch,0.5,256,5000,0.0001,min,5000,40,2,2,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,crawling-koi-511,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9041851758956909,Transformer (L=2)
9b2280f1a60345e5b7c6cca808d295de,8,FINISHED,mlflow-artifacts:/8/9b2280f1a60345e5b7c6cca808d295de/artifacts,2026-05-28 20:04:29.994000+00:00,2026-05-28 20:12:12.837000+00:00,0.9249292612075806,0.5641,0.5745999813079834,0.9688469171524048,0.5668,2561285.0,5.0,0.001,0.980583906173706,0.6087179780006409,450.3,wordpiece,0.001,None,mean,0.5,10000,195000,0.0001,None,<class 'torch.optim.adam.Adam'>,epoch,1.0,256,5000,0.001,min,5000,40,2,0,amazon,128,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,5,projet-text-classif,/home/onyxia/work/insee_internship/benchmark/run.py,victorious-shrew-500,767b743f40b0ae011a94d70e27a79c3f06f8c76b,LOCAL,0.9680943489074707,FastText
