run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.epoch,metrics.val_accuracy,min_val_loss,metrics.train_loss_epoch,train_time_s,metrics.train_loss_step,metrics.lr-Adam,test_f1_macro,num_params,metrics.train_accuracy,test_accuracy,params.n_val,params.agg,params.tokenizer,params.optimizer_params/lr,params.n_classes,params.batch_size,params.train_fraction,vocab_size,params.n_train,params.scheduler_params/factor,params.n_test,emb_dim,lr,n_heads_label_attn,params.scheduler_params/patience,params.epochs,params.optimizer_params/weight_decay,params.scheduler,n_head,params.optimizer,params.scheduler_interval,params.scheduler_params/mode,params.dataset,n_layers,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.git.commit,tags.mlflow.runName,architecture
e7ce898eccad4a9a821429bda6347e1b,13,FINISHED,mlflow-artifacts:/13/e7ce898eccad4a9a821429bda6347e1b/artifacts,2026-07-19 18:10:05.265000+00:00,2026-07-19 21:44:11.333000+00:00,44.0,0.8618999719619751,0.4656789004802704,0.4048405885696411,12664.5,0.25269824266433716,0.0001,0.5567,343591,0.8772509098052979,0.866,50000,mean,wordpiece,0.0001,679,128,1.0,2000,1208579,0.5,50000,128,0.0001,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,enchanting-ape-944,FastText
678c260827704950abefa6aad17b588b,13,FINISHED,mlflow-artifacts:/13/678c260827704950abefa6aad17b588b/artifacts,2026-07-20 16:56:08.242000+00:00,2026-07-20 19:41:52.166000+00:00,27.0,0.8618000149726868,0.46588805317878723,0.40293633937835693,9745.0,0.45383700728416443,0.0005,0.5703,187905,0.8735068440437317,0.8661,50000,mean,wordpiece,0.0005,679,128,1.0,2000,1208579,0.5,50000,64,0.0005,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,amazing-rat-964,FastText + Label Attention
e4419b5679a04f99b5cf11fd171ecdd6,13,FINISHED,mlflow-artifacts:/13/e4419b5679a04f99b5cf11fd171ecdd6/artifacts,2026-07-21 23:24:05.116000+00:00,2026-07-22 01:48:46.390000+00:00,22.0,0.8609799742698669,0.46610069274902344,0.42759451270103455,8477.2,0.4436640739440918,0.001,0.565,1339905,0.8688087463378906,0.8646,50000,mean,wordpiece,0.001,679,128,1.0,20000,1208579,0.5,50000,64,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,sedate-bee-323,FastText + Label Attention
477c09142f774ae2aeb00974b795bbdf,13,FINISHED,mlflow-artifacts:/13/477c09142f774ae2aeb00974b795bbdf/artifacts,2026-07-21 10:41:13.855000+00:00,2026-07-21 15:49:47.231000+00:00,13.0,0.8651800155639648,0.4666755497455597,0.32102957367897034,18329.3,0.424225777387619,0.0001,0.5894,1716225,0.892764151096344,0.8673,50000,mean,wordpiece,0.0001,679,128,1.0,5000,1208579,0.5,50000,256,0.0001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,salty-worm-355,FastText + Label Attention
e499190ceb324795bd80c332ebaae1e8,13,FINISHED,mlflow-artifacts:/13/e499190ceb324795bd80c332ebaae1e8/artifacts,2026-07-21 14:35:33.591000+00:00,2026-07-21 17:50:39.499000+00:00,32.0,0.8609399795532227,0.4680217206478119,0.42139825224876404,11510.8,0.3853490948677063,0.001,0.5571,699905,0.8698115944862366,0.8646,50000,mean,wordpiece,0.001,679,128,1.0,10000,1208579,0.5,50000,64,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,capricious-goat-749,FastText + Label Attention
a33068f5157e4eae84ca41a801f97547,13,FINISHED,mlflow-artifacts:/13/a33068f5157e4eae84ca41a801f97547/artifacts,2026-07-22 18:27:55.600000+00:00,2026-07-22 22:54:54.822000+00:00,20.0,0.8596799969673157,0.4685705900192261,0.4306603670120239,15837.0,0.36189115047454834,0.001,0.5526,2712577,0.8671853542327881,0.8607,50000,mean,wordpiece,0.001,679,128,1.0,20000,1208579,0.5,50000,128,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,big-asp-610,FastText + Label Attention
4e89240809cf452599f00f354b4eb1f8,13,FINISHED,mlflow-artifacts:/13/4e89240809cf452599f00f354b4eb1f8/artifacts,2026-07-20 13:30:33.525000+00:00,2026-07-20 17:53:38.975000+00:00,37.0,0.8598799705505371,0.4692036807537079,0.4055835008621216,15603.8,0.4666384160518646,0.0005,0.5716,2734503,0.8748348355293274,0.864,50000,mean,wordpiece,0.0005,679,128,1.0,10000,1208579,0.5,50000,256,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,painted-boar-110,FastText
a94cbd168c8d4b7e81d1561efb2e2d73,13,FINISHED,mlflow-artifacts:/13/a94cbd168c8d4b7e81d1561efb2e2d73/artifacts,2026-07-22 01:15:47.279000+00:00,2026-07-22 10:45:09.884000+00:00,25.0,0.8575000166893005,0.4693790376186371,0.43108847737312317,33990.1,0.44388842582702637,0.001,0.5467,1716225,0.8659541606903076,0.8616,50000,mean,wordpiece,0.001,679,128,1.0,5000,1208579,0.5,50000,256,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,popular-grouse-717,FastText + Label Attention
150e0b931f56457fa2312c95750c649f,13,FINISHED,mlflow-artifacts:/13/150e0b931f56457fa2312c95750c649f/artifacts,2026-07-20 19:43:18.044000+00:00,2026-07-20 23:36:55.038000+00:00,41.0,0.8595399856567383,0.4695722758769989,0.43375691771507263,13814.9,0.5044093132019043,0.001,0.5686,187905,0.8669520020484924,0.8629,50000,mean,wordpiece,0.001,679,128,1.0,2000,1208579,0.5,50000,64,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,colorful-shrike-735,FastText + Label Attention
aebc9e28101a45208a52c2490282fc03,13,FINISHED,mlflow-artifacts:/13/aebc9e28101a45208a52c2490282fc03/artifacts,2026-07-20 15:11:26.865000+00:00,2026-07-20 18:06:14.870000+00:00,38.0,0.8605800271034241,0.4699370563030243,0.41182348132133484,10309.2,0.49507880210876465,0.0005,0.5555,1367591,0.8746850490570068,0.8648,50000,mean,wordpiece,0.001,679,128,1.0,10000,1208579,0.5,50000,128,0.001,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,rumbling-crow-984,FastText
6352aee5853940ccba7a613ce5979493,13,FINISHED,mlflow-artifacts:/13/6352aee5853940ccba7a613ce5979493/artifacts,2026-07-20 09:58:51.536000+00:00,2026-07-20 13:37:34.119000+00:00,59.0,0.8633000254631042,0.4705776870250702,0.3757152855396271,12928.0,0.3313779830932617,0.0001,0.5492,684135,0.8871824145317078,0.8663,50000,mean,wordpiece,0.0001,679,128,1.0,10000,1208579,0.5,50000,64,0.0001,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,vaunted-foal-412,FastText
08d3063c16364c5f89c0bf3e7e4763b8,13,FINISHED,mlflow-artifacts:/13/08d3063c16364c5f89c0bf3e7e4763b8/artifacts,2026-07-20 03:45:14.343000+00:00,2026-07-20 07:32:26.531000+00:00,63.0,0.8616399765014648,0.47224298119544983,0.40053895115852356,13455.4,0.5181828141212463,0.0001,0.5339,364135,0.8806623220443726,0.8652,50000,mean,wordpiece,0.0001,679,128,1.0,5000,1208579,0.5,50000,64,0.0001,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,sedate-dog-676,FastText
b7023f59ec41459c9bd888fb4cfc8e8e,13,FINISHED,mlflow-artifacts:/13/b7023f59ec41459c9bd888fb4cfc8e8e/artifacts,2026-07-20 23:16:56.675000+00:00,2026-07-21 02:11:33.404000+00:00,25.0,0.8590199947357178,0.472243994474411,0.40902000665664673,10290.7,0.4524797201156616,0.0005,0.5781,5294503,0.8744211196899414,0.8639,50000,mean,wordpiece,0.0005,679,128,1.0,20000,1208579,0.5,50000,256,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,dazzling-grub-789,FastText
5e596e8d073f48759940adc6de1b65db,13,FINISHED,mlflow-artifacts:/13/5e596e8d073f48759940adc6de1b65db/artifacts,2026-07-20 11:36:39.554000+00:00,2026-07-20 16:54:39.177000+00:00,53.0,0.85971999168396,0.47318416833877563,0.38633963465690613,18877.0,0.31595462560653687,0.0001,0.5747,187905,0.8773146271705627,0.8636,50000,mean,wordpiece,0.0001,679,128,1.0,2000,1208579,0.5,50000,64,0.0001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,unequaled-shrimp-195,FastText + Label Attention
79bcc47f491c4f04bd1a306f6c2226d2,13,FINISHED,mlflow-artifacts:/13/79bcc47f491c4f04bd1a306f6c2226d2/artifacts,2026-07-20 12:17:57.394000+00:00,2026-07-20 15:09:56.204000+00:00,33.0,0.8604999780654907,0.47367629408836365,0.414806991815567,10169.3,0.37039199471473694,0.0005,0.5546,1367591,0.8739006519317627,0.8625,50000,mean,wordpiece,0.0005,679,128,1.0,10000,1208579,0.5,50000,128,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,sassy-moth-732,FastText
404a0d7c50b54a98bf73e54f3a177d87,13,FINISHED,mlflow-artifacts:/13/404a0d7c50b54a98bf73e54f3a177d87/artifacts,2026-07-20 22:13:29.540000+00:00,2026-07-21 02:36:38.506000+00:00,21.0,0.8565199971199036,0.4741389751434326,0.43827763199806213,15599.3,0.34655648469924927,0.001,0.5504,408577,0.865061342716217,0.8627,50000,mean,wordpiece,0.001,679,128,1.0,2000,1208579,0.5,50000,128,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,bemused-robin-814,FastText + Label Attention
85de48eff3344b77a711c0b39e90500d,13,FINISHED,mlflow-artifacts:/13/85de48eff3344b77a711c0b39e90500d/artifacts,2026-07-20 06:11:42.342000+00:00,2026-07-20 08:03:43.162000+00:00,16.0,0.8583599925041199,0.47420480847358704,0.4205244481563568,6538.1,0.4388401508331299,0.0005,0.5652,1454503,0.8707043528556824,0.8614,50000,mean,wordpiece,0.0005,679,128,1.0,5000,1208579,0.5,50000,256,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,spiffy-lynx-801,FastText
0870fccabec34db984ebf59ae9eaae37,13,FINISHED,mlflow-artifacts:/13/0870fccabec34db984ebf59ae9eaae37/artifacts,2026-07-20 05:22:34.279000+00:00,2026-07-20 07:16:58.453000+00:00,25.0,0.8573799729347229,0.4746140241622925,0.4231482744216919,6683.3,0.3980531692504883,0.0005,0.5585,727591,0.8713299036026001,0.8632,50000,mean,wordpiece,0.0005,679,128,1.0,5000,1208579,0.5,50000,128,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,righteous-ox-681,FastText
ecb42644a1174a11aeeee0737b70b300,13,FINISHED,mlflow-artifacts:/13/ecb42644a1174a11aeeee0737b70b300/artifacts,2026-07-21 03:05:29.661000+00:00,2026-07-21 10:39:56.022000+00:00,20.0,0.8581399917602539,0.4746321439743042,0.44286802411079407,27091.5,0.5322405695915222,0.001,0.5442,948225,0.8637962341308594,0.8596,50000,mean,wordpiece,0.001,679,128,1.0,2000,1208579,0.5,50000,256,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,lyrical-duck-570,FastText + Label Attention
d09c511e5d2d409fb28377ae4579d85c,13,FINISHED,mlflow-artifacts:/13/d09c511e5d2d409fb28377ae4579d85c/artifacts,2026-07-20 18:14:49.275000+00:00,2026-07-20 21:09:39.399000+00:00,41.0,0.859279990196228,0.4766111969947815,0.3654963970184326,10305.2,0.2806864380836487,0.0001,0.5405,1324135,0.8901883959770203,0.8654,50000,mean,wordpiece,0.0001,679,128,1.0,20000,1208579,0.5,50000,64,0.0001,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,abundant-snipe-958,FastText
4d47f5423407465d93622157319066ae,13,FINISHED,mlflow-artifacts:/13/4d47f5423407465d93622157319066ae/artifacts,2026-07-20 02:20:36.731000+00:00,2026-07-20 06:01:23.293000+00:00,18.0,0.8568199872970581,0.47693413496017456,0.4124380350112915,13066.5,0.4247696101665497,0.0005,0.5794,5468327,0.8721812963485718,0.8609,50000,mean,wordpiece,0.0005,679,128,1.0,10000,1208579,0.5,50000,512,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,nebulous-koi-132,FastText
3f6b3a837e164970a9c847c900ff578e,13,FINISHED,mlflow-artifacts:/13/3f6b3a837e164970a9c847c900ff578e/artifacts,2026-07-20 06:02:39.358000+00:00,2026-07-20 11:27:12.397000+00:00,25.0,0.8583999872207642,0.47749003767967224,0.41044551134109497,19286.8,0.5458789467811584,0.0005,0.5706,10588327,0.8734695911407471,0.8618,50000,mean,wordpiece,0.0005,679,128,1.0,20000,1208579,0.5,50000,512,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,unleashed-snipe-945,FastText
f527324034d141a3abc3364a80dc3f88,13,FINISHED,mlflow-artifacts:/13/f527324034d141a3abc3364a80dc3f88/artifacts,2026-07-21 02:37:54.938000+00:00,2026-07-21 07:11:57.636000+00:00,22.0,0.8642600178718567,0.4778624176979065,0.33184415102005005,16250.0,0.30912309885025024,0.0001,0.5981,792577,0.8903414607048035,0.8664,50000,mean,wordpiece,0.0001,679,128,1.0,5000,1208579,0.5,50000,128,0.0001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,debonair-toad-998,FastText + Label Attention
7c94f2c2165d4846bc3819f7209d107f,13,FINISHED,mlflow-artifacts:/13/7c94f2c2165d4846bc3819f7209d107f/artifacts,2026-07-20 20:51:04.109000+00:00,2026-07-20 22:32:20.752000+00:00,21.0,0.8577200174331665,0.47922563552856445,0.41803178191185,5896.4,0.6407583951950073,0.0005,0.5527,2647591,0.8730136752128601,0.8616,50000,mean,wordpiece,0.0005,679,128,1.0,20000,1208579,0.5,50000,128,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,redolent-toad-997,FastText
97d0b01b24534e19bd7e44c6d92aa0fb,13,FINISHED,mlflow-artifacts:/13/97d0b01b24534e19bd7e44c6d92aa0fb/artifacts,2026-07-19 22:29:07.498000+00:00,2026-07-20 02:19:21.424000+00:00,19.0,0.8568999767303467,0.47955629229545593,0.41690003871917725,13630.7,0.4340406060218811,0.0005,0.5727,2908327,0.870489239692688,0.8603,50000,mean,wordpiece,0.0005,679,128,1.0,5000,1208579,0.5,50000,512,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,clumsy-shark-381,FastText
c380a1f7cfd547e4ae445fe90990d33f,13,FINISHED,mlflow-artifacts:/13/c380a1f7cfd547e4ae445fe90990d33f/artifacts,2026-07-19 21:09:22.071000+00:00,2026-07-20 00:41:22.487000+00:00,32.0,0.8572400212287903,0.4796241819858551,0.4367111027240753,12535.2,0.45345088839530945,0.0005,0.5566,686503,0.8672440648078918,0.861,50000,mean,wordpiece,0.0005,679,128,1.0,2000,1208579,0.5,50000,256,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,respected-hound-861,FastText
7fcac7badb364da2ba2b0b431a2a7d87,13,FINISHED,mlflow-artifacts:/13/7fcac7badb364da2ba2b0b431a2a7d87/artifacts,2026-07-20 11:36:32.761000+00:00,2026-07-21 20:29:21.297000+00:00,32.0,0.8560000061988831,0.4798201620578766,0.45012804865837097,118173.3,0.3050178289413452,0.001,0.5568,2420737,0.8617591261863708,0.8611,50000,mean,wordpiece,0.001,679,128,1.0,2000,1208579,0.5,50000,512,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,glamorous-slug-654,FastText + Label Attention
d041f65b69cf44f18183b0634e37bd2b,13,FINISHED,mlflow-artifacts:/13/d041f65b69cf44f18183b0634e37bd2b/artifacts,2026-07-23 14:53:44.681000+00:00,2026-07-24 12:20:31.426000+00:00,20.0,0.856220006942749,0.4798506498336792,0.44651705026626587,77009.7,0.31858742237091064,0.001,0.542,11636737,0.8634396195411682,0.8606,50000,mean,wordpiece,0.001,679,128,1.0,20000,1208579,0.5,50000,512,0.001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,loud-newt-907,FastText + Label Attention
4ee2bca94557419bb2e5541e310164f8,13,FINISHED,mlflow-artifacts:/13/4ee2bca94557419bb2e5541e310164f8/artifacts,2026-07-19 21:45:24.233000+00:00,2026-07-20 00:02:07.898000+00:00,29.0,0.8572800159454346,0.48427796363830566,0.44627782702445984,8025.2,0.43086209893226624,0.0005,0.5438,343591,0.8663438558578491,0.8603,50000,mean,wordpiece,0.0005,679,128,1.0,2000,1208579,0.5,50000,128,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,resilient-calf-911,FastText
27b19dbc2060447c87c2a782e6d05ba7,13,FINISHED,mlflow-artifacts:/13/27b19dbc2060447c87c2a782e6d05ba7/artifacts,2026-07-19 22:43:41.717000+00:00,2026-07-20 03:44:00.902000+00:00,84.0,0.8593000173568726,0.4853554964065552,0.42625662684440613,17837.2,0.37550848722457886,1.953125e-06,0.523,172135,0.8753775954246521,0.8634,50000,mean,wordpiece,0.001,679,128,1.0,2000,1208579,0.5,50000,64,0.001,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,unequaled-bird-967,FastText
8ca72f4f1a814bca83c7b9ea5d76b98c,13,FINISHED,mlflow-artifacts:/13/8ca72f4f1a814bca83c7b9ea5d76b98c/artifacts,2026-07-20 11:36:42.885000+00:00,2026-07-21 00:39:24.908000+00:00,12.0,0.8640400171279907,0.48587143421173096,0.3329448997974396,46772.7,0.2890011668205261,0.0001,0.5742,2420737,0.8884143829345703,0.8648,50000,mean,wordpiece,0.0001,679,128,1.0,2000,1208579,0.5,50000,512,0.0001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,dapper-mink-192,FastText + Label Attention
7ae51df8d394428695392f5433c92ce6,13,FINISHED,mlflow-artifacts:/13/7ae51df8d394428695392f5433c92ce6/artifacts,2026-07-20 23:38:23.768000+00:00,2026-07-21 03:41:24.791000+00:00,40.0,0.861240029335022,0.48733973503112793,0.3487790524959564,14378.6,0.2959364056587219,0.0001,0.5648,379905,0.8865667581558228,0.8634,50000,mean,wordpiece,0.0001,679,128,1.0,5000,1208579,0.5,50000,64,0.0001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,respected-roo-76,FastText + Label Attention
d1311ce5a3614b0a8606c0b4ef0d2962,13,FINISHED,mlflow-artifacts:/13/d1311ce5a3614b0a8606c0b4ef0d2962/artifacts,2026-07-19 18:10:08.462000+00:00,2026-07-19 22:27:50.730000+00:00,22.0,0.8549000024795532,0.487438827753067,0.43704134225845337,15278.8,0.3346168100833893,0.0005,0.57,1372327,0.8661370277404785,0.86,50000,mean,wordpiece,0.0005,679,128,1.0,2000,1208579,0.5,50000,512,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,calm-hound-82,FastText
54a5634683704ff2a61632bef91b41bf,13,FINISHED,mlflow-artifacts:/13/54a5634683704ff2a61632bef91b41bf/artifacts,2026-07-22 10:46:30.256000+00:00,2026-07-22 15:24:30.637000+00:00,11.0,0.8638399839401245,0.48899930715560913,0.31270724534988403,16469.0,0.4128044545650482,0.0001,0.5766,2996225,0.8964345455169678,0.8648,50000,mean,wordpiece,0.0001,679,128,1.0,10000,1208579,0.5,50000,256,0.0001,4,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,nimble-gull-487,FastText + Label Attention
e39eb6d42ad94c088f92c933f4588325,13,FINISHED,mlflow-artifacts:/13/e39eb6d42ad94c088f92c933f4588325/artifacts,2026-07-20 21:10:53.913000+00:00,2026-07-20 22:44:16.806000+00:00,22.0,0.8561599850654602,0.4903195798397064,0.43126732110977173,5421.8,0.29323887825012207,0.0005,0.5364,1324135,0.8716608285903931,0.8604,50000,mean,wordpiece,0.0005,679,128,1.0,20000,1208579,0.5,50000,64,0.0005,None,2,100,0.0001,<class 'torch.optim.lr_scheduler.ReduceLROnPlateau'>,None,<class 'torch.optim.adam.Adam'>,epoch,min,naf,0,LOCAL,projet-text-classif,/home/onyxia/work/insee_internship/src/train.py,040271ecffc910e0d4ce6d367a6c5860ba5c4701,bald-smelt-611,FastText
