run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_accuracy_level_0,metrics.train_accuracy_level_3,test_f1_macro_cls,test_accuracy_div,metrics.epoch,metrics.val_accuracy_level_1,metrics.train_loss_epoch,metrics.val_accuracy_level_4,test_f1_macro_sub,test_accuracy_sec,test_accuracy_cls,test_f1_macro_grp,metrics.train_accuracy_level_1,num_params,metrics.train_loss_step,metrics.val_accuracy_level_2,test_f1_macro_sec,metrics.val_accuracy_level_3,test_f1_macro_div,test_accuracy_grp,train_time_s,metrics.train_accuracy_level_4,test_accuracy_sub,metrics.train_accuracy_level_0,min_val_loss,metrics.lr-Adam,metrics.train_accuracy_level_2,params.n_layers,params.batch_size,params.scheduler,emb_dim,vocab_size,n_heads_label_attn,params.train_fraction,params.num_epochs,params.n_train,params.n_test,params.scheduler_interval,params.optimizer,params.patience_early_stopping,params.n_val,lr,params.optimizer_params/lr,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.git.commit,architecture
982abb650d6a481e9cf6cd1239da71a2,16,FINISHED,mlflow-artifacts:/16/982abb650d6a481e9cf6cd1239da71a2/artifacts,2026-07-15 16:43:15.723000+00:00,2026-07-15 17:04:08.867000+00:00,0.9039599895477295,0.9249885678291321,0.5418,0.8942,20.0,0.892520010471344,0.263810396194458,0.8471599817276001,0.5215,0.9058,0.8583,0.5858,0.9292302131652832,851947,0.14045356214046478,0.871720016002655,0.7906,0.8575999736785889,0.6973,0.8708,1245.0,0.9159979224205017,0.8477,0.9239922761917114,0.5302304029464722,0.001,0.9247562885284424,0,128,None,128,5000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,carefree-tern-493,2de8190c9cc55555c92b895f04961823947ce747,FastText
9c210096a0f54f2ab086167123449319,16,FINISHED,mlflow-artifacts:/16/9c210096a0f54f2ab086167123449319/artifacts,2026-07-15 18:32:10.436000+00:00,2026-07-15 19:16:36.422000+00:00,0.9136000275611877,0.9369556307792664,0.5325,0.898,18.0,0.8977599740028381,0.21719521284103394,0.8478400111198425,0.5112,0.9143,0.859,0.5769,0.9422485828399658,11082859,0.3595845699310303,0.8740400075912476,0.8158,0.8602399826049805,0.716,0.871,2646.9,0.9294930100440979,0.847,0.9421324729919434,0.5303740501403809,0.0005,0.9368578791618347,0,128,None,512,20000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,flawless-sow-631,2de8190c9cc55555c92b895f04961823947ce747,FastText
0f916b436dae4db5ac2ba227a1914877,16,FINISHED,mlflow-artifacts:/16/0f916b436dae4db5ac2ba227a1914877/artifacts,2026-07-15 17:38:46.324000+00:00,2026-07-15 17:59:26.719000+00:00,0.9067999720573425,0.9318888783454895,0.5303,0.8946,19.0,0.8914399743080139,0.24037832021713257,0.844760000705719,0.5087,0.9082,0.8582,0.5795,0.9362711310386658,1491947,0.18788784742355347,0.870639979839325,0.7889,0.8564000129699707,0.7095,0.8702,1231.4,0.923099935054779,0.8466,0.9316138625144958,0.5327712297439575,0.001,0.9321211576461792,0,128,None,128,10000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,monumental-colt-568,2de8190c9cc55555c92b895f04961823947ce747,FastText
8f7baa5eb98146f49c0d58a55464083f,16,FINISHED,mlflow-artifacts:/16/8f7baa5eb98146f49c0d58a55464083f/artifacts,2026-07-15 17:59:36.177000+00:00,2026-07-15 18:36:57.091000+00:00,0.9061200022697449,0.932170033454895,0.5253,0.8942,34.0,0.8931599855422974,0.2399507313966751,0.847000002861023,0.5065,0.9076,0.8576,0.5893,0.9372612237930298,2771947,0.3234900236129761,0.8709200024604797,0.8014,0.8582000136375427,0.7019,0.8696,2232.7,0.9235827922821045,0.8457,0.9338202476501465,0.5331073999404907,0.0005,0.9329707026481628,0,128,None,128,20000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,indecisive-stag-869,2de8190c9cc55555c92b895f04961823947ce747,FastText
6ee63b3e2e0543a3821042a207a16656,16,FINISHED,mlflow-artifacts:/16/6ee63b3e2e0543a3821042a207a16656/artifacts,2026-07-15 17:52:04.833000+00:00,2026-07-15 18:13:41.491000+00:00,0.9105200171470642,0.93487149477005,0.5382,0.8955,14.0,0.894760012626648,0.227011039853096,0.8461199998855591,0.5181,0.9114,0.86,0.5903,0.9386669993400574,2982251,0.19044306874275208,0.8730800151824951,0.7979,0.8594800233840942,0.7149,0.872,1285.6,0.9265043139457703,0.848,0.9359777569770813,0.533757746219635,0.001,0.9346331357955933,0,128,None,256,10000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,loud-penguin-808,2de8190c9cc55555c92b895f04961823947ce747,FastText
b1e2b9593456437a8fac473005a1b2c7,16,FINISHED,mlflow-artifacts:/16/b1e2b9593456437a8fac473005a1b2c7/artifacts,2026-07-15 14:59:53.721000+00:00,2026-07-15 15:42:17.134000+00:00,0.8995199799537659,0.9098799228668213,0.5501,0.8914,43.0,0.8876399993896484,0.3170020282268524,0.8442800045013428,0.531,0.9033,0.8585,0.5802,0.9146227240562439,467947,0.19246186316013336,0.8669999837875366,0.7625,0.8560400009155273,0.6988,0.8678,2535.2,0.9005348086357117,0.8467,0.9132353663444519,0.5340045094490051,0.0005,0.9093053936958313,0,128,None,128,2000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.0005,0.0005,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,peaceful-duck-401,2de8190c9cc55555c92b895f04961823947ce747,FastText
7089fbafec45420f9f489f9db9712b16,16,FINISHED,mlflow-artifacts:/16/7089fbafec45420f9f489f9db9712b16/artifacts,2026-07-15 18:05:06.853000+00:00,2026-07-15 18:32:01.188000+00:00,0.9151600003242493,0.9345536828041077,0.5409,0.897,10.0,0.8956000208854675,0.22547680139541626,0.8462399840354919,0.5181,0.9149,0.8597,0.5811,0.9395104646682739,5962859,0.25433483719825745,0.8733999729156494,0.8022,0.8585600256919861,0.7078,0.8709,1596.4,0.9261314868927002,0.848,0.9383125305175781,0.5340061187744141,0.001,0.9341624975204468,0,128,None,512,10000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,fortunate-boar-315,2de8190c9cc55555c92b895f04961823947ce747,FastText
527e9dd752f24b829a67bc56130b16b1,16,FINISHED,mlflow-artifacts:/16/527e9dd752f24b829a67bc56130b16b1/artifacts,2026-07-15 15:42:26.029000+00:00,2026-07-15 16:07:47.909000+00:00,0.8994799852371216,0.9127525091171265,0.5503,0.8917,25.0,0.8866000175476074,0.30438312888145447,0.8441600203514099,0.5298,0.9022,0.858,0.5924,0.9162851572036743,467947,0.33131641149520874,0.8680400252342224,0.7939,0.8556399941444397,0.7023,0.8672,1513.6,0.9034196138381958,0.846,0.9122024178504944,0.5347455739974976,0.001,0.9117256999015808,0,128,None,128,2000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,unruly-panda-967,2de8190c9cc55555c92b895f04961823947ce747,FastText
b5f58f3fe6f14d53baeb60625e888ec3,16,FINISHED,mlflow-artifacts:/16/b5f58f3fe6f14d53baeb60625e888ec3/artifacts,2026-07-15 15:47:32.326000+00:00,2026-07-15 16:11:51.987000+00:00,0.9056000113487244,0.9142193794250488,0.5341,0.895,16.0,0.889959990978241,0.29658830165863037,0.8461599946022034,0.5179,0.9072,0.8568,0.5992,0.9190477728843689,934251,0.3174937963485718,0.8685200214385986,0.795,0.8575999736785889,0.6981,0.8691,1448.3,0.9050698280334473,0.8464,0.9184854626655579,0.5354194045066833,0.001,0.9130092263221741,0,128,None,256,2000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,intelligent-shad-486,2de8190c9cc55555c92b895f04961823947ce747,FastText
605ab450a8c3448387abc9f885359929,16,FINISHED,mlflow-artifacts:/16/605ab450a8c3448387abc9f885359929/artifacts,2026-07-15 16:50:58.779000+00:00,2026-07-15 17:18:15.363000+00:00,0.9134399890899658,0.9323350787162781,0.5506,0.8977,11.0,0.896120011806488,0.23509326577186584,0.8469600081443787,0.5269,0.9126,0.8602,0.5874,0.9349998235702515,3402859,0.20491620898246765,0.8720399737358093,0.8002,0.8574399948120117,0.7139,0.8719,1618.6,0.9240778684616089,0.8492,0.933129608631134,0.5361016392707825,0.001,0.9305503964424133,0,128,None,512,5000,None,0.13,300,163615,25000,epoch,<class 'torch.optim.adam.Adam'>,5,25000,0.001,0.001,projet-text-classif,/home/onyxia/work/insee_internship/src/multilevel/train.py,LOCAL,treasured-grouse-853,2de8190c9cc55555c92b895f04961823947ce747,FastText
